Undergraduate_GPA,Relevant_DataScience_Experience ,Apply_Year,GRE_Score,IELTS_Overall,TOEFL_Overall,DataScience_Skill_Confidence,Admit_label,Degree_seeking_Type_PHD,Highest_degree_Masters,Highest_degree_Other_three_year_degree,Country_Canada,Country_Europe,Country_India,Country_United States,Uploaded_Statement_of_Purpose_Status_Y,Uploaded_Resume_Status_Y,Gender_M
3,2.9877485758643916,2021,313,8,100,6,0,False,True,False,False,False,False,True,False,False,False
3,5.943024605746806,2020,315,9,90,3,1,False,False,False,True,False,False,False,True,False,True
3,3.9203401613566182,2021,314,8,90,0,1,False,False,True,False,False,False,True,True,False,True
3,3.4418280272166566,2020,304,5,90,7,0,True,True,False,False,False,True,False,True,False,False
3,3.2559047103210004,2022,312,6,90,0,1,False,False,False,True,False,False,False,True,True,False
3,3.448851898764299,2021,304,8,100,8,1,True,True,False,False,False,False,True,False,True,False
3,7.7431011994753485,2022,317,5,100,5,1,False,True,False,False,True,False,False,True,False,True
3,5.451256480307501,2022,321,9,90,4,0,True,False,False,False,False,False,True,True,False,True
3,2.5216787772888,2021,304,8,100,1,0,True,True,False,False,False,True,False,False,True,False
3,5.8708789616445225,2020,304,7,90,7,1,False,True,False,False,False,False,True,False,False,False
3,2.642139106583328,2022,305,7,100,8,0,True,True,False,True,False,False,False,True,False,True
3,1.0057192622774096,2021,313,6,90,2,0,True,True,False,False,False,False,True,False,True,True
3,3.8028828596451927,2022,301,9,100,9,1,True,False,True,True,False,False,False,False,True,True
3,6.008190873107313,2022,314,5,100,7,0,False,True,False,False,False,True,False,True,False,True
3,3.0212792870985696,2021,315,8,100,9,1,True,True,False,False,False,False,True,True,False,True
3,6.953393136378743,2022,304,5,90,4,1,False,False,False,False,False,False,True,False,True,True
3,3.0956216327020787,2020,315,7,100,9,0,False,False,True,False,False,True,False,False,True,False
3,2.798712204053854,2020,300,9,90,3,1,True,False,False,False,False,False,True,True,False,False
3,7.985951310906133,2022,307,5,100,9,1,False,False,False,True,False,False,False,True,True,True
3,3.8597761839205234,2022,300,8,100,8,1,False,False,False,False,False,False,False,False,False,True
3,6.441769677708049,2021,306,9,90,6,0,False,False,True,False,False,False,False,False,False,True
3,6.43990444847938,2020,305,8,100,3,0,False,False,False,True,False,False,False,True,True,False
3,7.410954696793435,2022,307,8,90,4,0,False,False,False,False,False,False,True,False,True,False
3,0.6791604356024292,2020,304,9,100,4,1,True,False,False,True,False,False,False,False,False,True
3,2.1697622114147386,2022,314,9,100,1,0,True,True,False,False,False,True,False,False,True,False
3,6.141984732371472,2021,321,8,100,4,0,False,False,False,True,False,False,False,True,False,True
3,4.5008119391885195,2021,319,7,90,2,0,False,False,True,False,False,False,False,False,True,False
3,4.476919538836271,2020,315,8,90,4,0,True,False,True,False,True,False,False,False,True,False
3,1.3297224149619264,2020,316,9,90,0,1,True,True,False,False,False,True,False,True,False,False
3,2.2492241129114383,2022,310,6,100,7,1,True,False,True,False,False,False,True,False,False,False
3,4.170672685733876,2022,322,5,90,8,0,False,False,True,True,False,False,False,True,False,True
3,2.2174509173969694,2022,301,8,100,8,0,False,True,False,False,False,True,False,True,False,True
3,1.6822623415897207,2020,300,5,90,7,0,True,False,False,False,False,False,False,True,True,True
3,0.702048446159969,2021,316,8,90,1,1,False,True,False,False,False,False,True,True,False,True
3,1.2458080953867645,2021,300,8,100,1,1,True,False,False,True,False,False,False,False,True,True
3,6.150942099935784,2020,301,6,90,9,0,True,False,False,True,False,False,False,True,False,True
3,5.750233444677724,2021,316,9,90,4,0,False,False,True,False,False,False,True,False,True,False
3,0.3666694747896928,2020,303,7,100,5,1,True,True,False,False,True,False,False,True,True,True
3,1.6262726827528882,2022,311,9,100,4,1,True,False,True,False,True,False,False,False,True,False
3,4.48364277386173,2020,309,5,100,0,1,True,False,True,False,False,True,False,True,False,False
3,2.5810227538941852,2021,309,5,100,0,0,True,False,False,True,False,False,False,False,True,False
3,6.585996821436244,2020,314,8,90,7,0,True,False,True,False,False,True,False,True,False,False
3,6.279914461297175,2020,310,9,90,4,0,False,True,False,False,False,False,True,True,False,False
3,7.132644463664876,2020,306,6,100,7,1,True,False,True,False,False,True,False,True,True,False
3,4.503449852040927,2020,309,7,100,2,0,False,False,True,True,False,False,False,True,False,False
3,2.816611838472788,2021,318,9,100,4,1,False,False,False,False,True,False,False,True,True,False
3,4.848517569479342,2022,324,8,90,1,0,True,True,False,False,True,False,False,False,True,False
3,0.7130934379636624,2021,317,5,100,7,1,True,False,True,False,False,False,True,True,False,False
3,0.0766881419317409,2021,301,9,90,0,0,True,False,False,False,False,False,False,True,False,True
3,0.13674816096284292,2022,306,5,100,4,1,False,False,True,False,False,True,False,False,False,True
3,3.260343503473729,2021,324,8,90,6,1,False,True,False,False,False,False,True,False,True,False
3,1.8246207528245062,2022,313,5,100,9,0,False,False,True,False,True,False,False,True,True,False
3,1.2587016464003815,2022,321,8,90,4,0,True,False,True,True,False,False,False,True,False,False
3,4.922608124945364,2020,310,7,100,2,0,True,False,False,True,False,False,False,True,False,True
3,7.960760340905449,2021,300,6,90,3,0,True,False,True,False,False,False,False,False,True,False
3,1.422025628924291,2022,321,5,100,8,1,True,False,False,False,False,False,False,False,False,True
3,4.37137139371151,2021,319,9,100,4,1,True,True,False,False,True,False,False,True,False,False
3,0.9578201119991503,2021,304,7,90,2,1,False,False,True,False,False,False,False,True,True,False
3,7.473891528577112,2022,303,6,90,6,1,False,True,False,False,False,False,False,True,False,False
3,2.3340413485646803,2020,313,9,90,5,1,False,True,False,True,False,False,False,False,True,False
3,7.026718560347027,2022,302,9,90,2,0,True,False,True,False,False,True,False,True,True,False
3,2.2646115140030147,2020,317,8,90,9,0,True,False,False,True,False,False,False,True,False,True
3,6.448419841493756,2022,317,6,90,2,1,False,True,False,True,False,False,False,True,True,True
3,1.6750506675661816,2022,303,9,100,3,0,True,True,False,False,True,False,False,True,False,False
3,2.342315441227555,2020,302,9,100,9,1,False,False,True,False,True,False,False,True,True,True
3,1.5398029232290718,2020,321,9,90,2,0,True,False,True,False,False,True,False,True,True,True
3,2.1140790227972452,2021,309,7,90,5,1,True,False,True,False,False,False,True,True,False,False
3,6.6789260426665225,2022,315,6,100,0,0,True,False,True,False,False,False,False,False,True,False
3,5.1122599803735795,2021,302,8,90,0,1,True,False,True,False,False,False,False,False,False,False
3,3.2470373506977923,2021,318,7,100,6,0,False,False,True,True,False,False,False,False,True,False
3,7.77216821665725,2020,319,7,100,7,1,True,False,False,True,False,False,False,False,False,True
3,3.71889221703659,2020,314,7,100,3,1,False,True,False,False,False,True,False,False,False,False
3,7.758079770070811,2021,304,8,90,6,0,False,False,False,False,False,False,False,True,True,False
3,1.5726953832868817,2020,310,8,100,1,0,False,False,False,True,False,False,False,False,True,True
3,7.237107416919595,2022,308,7,90,8,0,False,False,True,True,False,False,False,True,False,False
3,0.11057763277995747,2020,312,7,90,8,1,False,True,False,False,True,False,False,False,True,True
3,4.36242561892606,2020,310,5,90,6,1,True,False,False,False,False,False,True,True,False,False
3,3.3844191543361184,2022,320,8,100,4,0,False,False,True,False,False,True,False,False,False,True
3,4.200702763775834,2020,313,9,100,6,0,False,False,True,False,False,False,True,False,True,False
3,4.427558655581592,2021,300,6,100,6,1,False,True,False,False,False,False,True,True,False,False
3,3.1122508325416876,2021,308,6,90,2,0,False,False,False,False,False,True,False,False,False,False
3,7.985582775088761,2021,312,6,100,6,0,False,False,False,False,False,False,False,True,True,False
3,7.812057522405007,2020,301,7,100,2,0,True,False,False,True,False,False,False,True,False,False
3,7.693963013636761,2020,303,8,100,2,1,False,False,True,False,False,True,False,False,False,True
3,7.832680379012703,2020,315,5,100,6,0,True,True,False,True,False,False,False,False,False,False
3,6.344099190155188,2021,309,5,100,6,1,False,True,False,False,True,False,False,False,True,True
3,7.908723832210655,2020,305,6,90,5,1,True,False,False,False,False,False,True,True,True,False
3,7.138881802201135,2022,308,9,90,6,0,True,False,True,False,True,False,False,False,True,True
3,3.327461096259369,2020,301,9,90,9,1,True,False,False,False,False,False,True,True,True,False
3,6.278216867067262,2021,324,9,90,9,1,True,True,False,False,False,False,False,False,False,False
3,7.296542761005006,2022,324,9,90,4,0,True,False,True,False,False,True,False,False,False,False
3,5.70084858869674,2022,300,5,100,8,1,True,False,False,False,False,False,False,True,False,True
3,3.3822587245248315,2021,311,5,90,0,1,True,False,False,False,False,False,True,False,False,True
3,0.526321936131402,2022,321,8,100,4,1,False,False,True,False,True,False,False,False,True,False
3,6.477575496484701,2022,321,5,100,2,1,True,True,False,False,False,False,True,True,False,True
3,7.621942985011763,2022,324,8,100,7,0,False,False,True,False,False,False,False,False,False,True
3,2.899706081839411,2022,321,8,100,6,1,False,False,False,False,False,False,False,True,True,False
3,1.215248407911517,2022,315,7,90,0,1,False,False,False,False,True,False,False,False,True,False
3,2.612030715764446,2020,301,5,100,8,1,True,False,False,False,True,False,False,False,False,True
3,4.66097886542597,2021,312,9,100,4,0,False,False,False,False,False,False,False,False,False,True
3,2.5354320262578893,2021,307,6,90,0,1,True,True,False,False,False,False,True,False,False,True
3,4.8849498415708315,2020,300,8,100,0,1,True,True,False,False,False,False,True,True,False,False
3,7.734817857957045,2020,304,6,100,7,1,True,False,False,False,False,True,False,True,True,True
3,5.36587594646146,2021,309,9,100,2,1,False,True,False,False,False,False,False,False,True,True
3,2.9012749302849734,2021,302,8,90,8,0,False,True,False,False,False,True,False,True,False,True
3,7.486023771772279,2020,310,8,100,7,0,True,True,False,False,False,False,False,False,True,False
3,4.525082149609151,2020,321,5,100,5,0,True,False,False,False,False,True,False,True,False,False
3,1.0269791882605332,2022,304,7,90,5,1,True,False,True,True,False,False,False,False,False,False
3,3.9918480415500923,2020,311,6,90,4,1,True,False,True,False,False,False,True,True,False,False
3,5.229091559280399,2020,311,9,90,1,0,False,False,True,False,False,False,True,True,False,True
3,6.706034926533908,2022,312,7,100,5,1,False,False,False,True,False,False,False,True,True,True
3,7.491814293661179,2022,313,7,100,7,0,False,True,False,False,True,False,False,True,False,False
3,2.5393290697310817,2021,303,5,90,5,1,False,True,False,True,False,False,False,False,True,False
3,1.2440989126322943,2021,302,8,100,6,1,False,False,False,False,False,False,True,True,False,True
3,0.5906291375510593,2020,316,9,90,1,1,True,False,False,False,False,False,False,True,True,True
3,5.906836821666262,2022,307,7,100,1,0,True,False,True,False,False,True,False,True,False,True
3,6.361266021723456,2022,315,7,100,2,0,False,False,True,False,False,False,True,True,True,False
3,3.274985015425335,2021,310,6,100,9,1,True,False,False,True,False,False,False,True,False,False
3,3.167403257389032,2021,304,9,90,6,1,False,False,True,False,False,False,False,True,False,False
3,7.633896253237055,2020,315,9,100,7,1,True,True,False,False,False,False,True,True,False,True
3,7.333450600642619,2022,323,7,100,3,0,True,False,False,True,False,False,False,False,True,True
3,1.8661272153363457,2021,308,8,100,9,1,True,False,False,False,False,False,True,False,True,False
3,6.246461181998458,2020,312,9,100,5,1,False,True,False,True,False,False,False,False,True,False
3,4.98160316986352,2020,307,9,100,8,1,False,True,False,True,False,False,False,True,False,False
3,1.2337819129571193,2020,321,6,100,6,1,False,True,False,False,False,False,True,True,False,True
3,2.854168376692483,2021,323,6,90,3,1,True,False,True,False,False,False,False,False,True,False
3,1.4197835304598598,2021,304,6,100,7,1,True,False,False,False,False,False,True,False,False,False
3,2.361248310574709,2021,308,8,90,7,0,True,False,True,False,False,False,True,False,False,False
3,4.922409406186813,2021,305,8,90,6,0,True,True,False,False,False,False,False,True,True,True
3,3.0021237683475173,2021,301,9,100,4,1,True,False,True,False,False,False,True,False,True,True
3,3.1524761586868575,2022,306,8,90,9,0,False,True,False,False,False,True,False,False,False,False
3,4.317178340937518,2022,316,6,90,9,1,False,False,True,False,False,True,False,True,True,False
3,0.697793110733782,2022,311,8,100,5,1,True,False,True,False,False,True,False,False,False,False
3,5.910378318795319,2022,300,9,90,9,0,False,True,False,True,False,False,False,False,False,False
3,3.2136762673067203,2020,314,7,100,2,1,True,False,True,False,True,False,False,True,False,False
3,3.8431767056185615,2020,323,5,100,2,0,True,False,False,False,False,False,True,True,True,False
3,7.794397830837053,2022,320,8,90,3,1,False,False,True,False,True,False,False,False,False,False
3,2.754935106546032,2021,310,7,90,1,0,True,False,True,False,False,True,False,False,True,False
3,5.1857514877914035,2022,309,9,90,5,0,False,False,False,False,False,False,False,False,True,True
3,3.1400345383664856,2022,315,7,100,2,1,False,True,False,False,False,True,False,False,True,False
3,7.154261749469425,2020,308,7,90,1,0,False,False,False,False,False,False,True,True,False,True
3,6.774050135960316,2021,311,7,100,8,1,True,False,True,False,True,False,False,True,True,False
3,1.9329941740990746,2020,321,6,100,0,1,False,True,False,False,True,False,False,True,False,False
3,5.5339657008872045,2021,314,8,100,3,1,True,False,True,True,False,False,False,True,False,True
3,0.5213759671776561,2020,315,7,100,8,0,True,False,True,False,False,False,False,True,True,False
3,7.705483116239121,2022,300,9,90,4,0,True,False,False,False,False,True,False,True,True,False
3,2.7919208641132602,2021,305,5,90,5,0,True,False,False,False,False,False,False,False,True,False
3,6.654742180678136,2020,312,5,100,3,0,True,True,False,False,False,False,True,False,False,True
3,2.5474509286184794,2022,300,5,100,9,1,True,True,False,True,False,False,False,False,False,True
3,5.062165929574976,2020,312,6,100,5,1,True,True,False,False,False,True,False,True,True,False
3,7.868726335874654,2020,304,8,90,6,1,True,False,True,False,False,False,True,False,False,True
3,7.013998905053042,2020,302,5,90,5,1,False,False,False,False,False,False,False,True,True,True
3,1.2829272792392592,2022,311,6,90,5,0,False,False,False,True,False,False,False,True,False,True
3,4.37990746519577,2021,309,9,90,2,1,True,False,False,False,False,True,False,True,False,True
3,2.7882542569175213,2020,308,9,90,7,1,True,True,False,False,False,False,False,True,True,False
3,3.4747108131863342,2022,316,6,100,7,0,False,False,False,False,False,True,False,True,True,False
3,2.6814650337501487,2020,305,8,90,3,0,False,False,False,True,False,False,False,False,False,False
3,2.687673985564105,2021,313,9,90,7,1,False,False,False,True,False,False,False,True,False,False
3,4.340425950212891,2020,302,8,90,8,1,False,True,False,False,False,False,False,False,True,False
3,1.5357120729852207,2022,324,6,90,4,0,False,False,False,False,False,True,False,True,False,False
3,4.299163401866918,2020,317,9,90,2,0,False,True,False,False,True,False,False,False,True,False
3,2.2317234975864073,2020,306,9,90,6,1,True,False,False,False,False,False,True,False,True,True
3,2.311863233934397,2021,308,7,100,3,1,False,False,False,True,False,False,False,False,False,True
3,5.909984232284982,2021,314,9,100,7,0,False,False,False,False,False,True,False,False,True,False
3,0.2367488284794863,2021,318,5,90,2,0,False,True,False,False,False,False,False,False,True,False
3,3.0475661013904567,2020,315,7,100,0,0,False,True,False,False,False,False,False,True,True,False
3,3.2602750412291606,2022,318,6,100,4,0,True,False,False,True,False,False,False,False,True,False
3,3.880881117745382,2020,318,5,90,5,0,True,False,True,True,False,False,False,True,True,True
3,5.352088197836309,2020,316,5,90,8,0,True,True,False,False,True,False,False,False,True,False
3,2.9574942618966924,2020,324,8,90,2,0,True,True,False,False,False,False,False,True,False,True
3,1.7050968344516404,2020,324,7,100,5,0,True,False,False,False,False,True,False,True,True,False
3,7.078982724370469,2021,305,8,90,7,0,True,False,True,False,False,False,True,True,True,False
3,7.848309013449695,2021,324,7,100,9,1,True,False,False,False,False,False,True,False,True,True
3,0.16011754538346246,2021,324,7,90,3,0,True,True,False,False,True,False,False,True,False,True
3,4.371734808005583,2021,300,5,100,9,1,False,True,False,False,False,True,False,False,True,True
3,2.7336190328735857,2022,318,9,90,9,0,False,False,False,False,False,False,True,True,False,True
3,2.215916603097674,2020,314,8,100,5,0,True,False,False,False,False,False,True,False,True,True
3,2.685651126959484,2020,302,8,90,2,0,True,False,True,False,False,True,False,True,True,True
3,5.111022051409605,2020,316,5,90,9,0,True,False,True,False,False,True,False,False,False,False
3,1.5257280818383592,2022,305,9,90,8,0,False,True,False,True,False,False,False,True,True,True
3,7.302885693263602,2022,303,7,90,5,0,True,False,True,False,False,False,True,True,True,True
3,3.7289161995158064,2021,307,7,90,1,1,True,False,True,False,False,False,True,True,False,False
3,2.604614665194627,2020,321,9,90,6,0,True,True,False,False,True,False,False,False,True,False
3,6.124250652380792,2020,303,7,100,6,1,True,True,False,True,False,False,False,True,True,False
3,0.13077332188954127,2022,320,8,100,0,1,False,True,False,True,False,False,False,True,True,True
3,3.4548229259042946,2020,301,8,100,3,1,True,True,False,False,False,False,True,True,True,True
3,2.8424288080098394,2022,309,8,90,0,1,False,False,False,False,False,False,False,True,False,False
3,2.7056792799178755,2021,311,5,100,5,1,False,True,False,False,False,False,False,False,True,True
3,2.6965708967246655,2022,300,7,90,4,1,True,True,False,False,False,True,False,False,True,False
3,0.25017102197813923,2020,311,5,100,2,1,False,True,False,True,False,False,False,False,True,True
3,1.2169312240707182,2022,322,7,90,8,1,True,False,True,False,False,False,True,True,False,False
3,1.1350812744993153,2022,309,8,100,8,0,False,True,False,False,False,False,True,False,False,True
3,7.9088840385561765,2021,311,8,100,5,0,True,False,False,False,False,False,True,True,True,True
3,0.17732604712489408,2020,318,9,100,5,1,False,False,False,False,True,False,False,True,True,True
3,1.3365892508159858,2020,302,7,90,8,0,False,True,False,False,False,False,False,True,False,False
3,7.7933960692695745,2021,321,6,90,1,0,True,False,False,False,True,False,False,False,True,True
3,5.0260527504800345,2022,318,5,90,0,1,False,False,True,False,False,False,True,True,True,False
3,3.6053369648538505,2022,322,8,100,9,0,True,True,False,False,False,False,True,False,True,True
3,0.6300874643709591,2020,306,9,90,2,1,True,False,False,True,False,False,False,True,True,False
3,5.357289293063014,2022,320,9,90,7,0,False,False,False,True,False,False,False,False,False,True
3,1.102423901450143,2021,300,8,90,1,0,True,True,False,False,False,False,False,False,False,True
3,5.369488977273453,2020,312,7,100,7,1,True,False,False,False,False,True,False,False,False,False
3,7.833411977600467,2022,308,9,90,9,1,True,True,False,False,False,False,True,True,False,False
3,4.255781268935622,2021,315,7,90,5,0,True,False,False,True,False,False,False,False,True,False
3,1.7126772360212863,2021,317,9,100,3,0,False,False,True,False,False,False,False,False,True,False
3,5.002270007036786,2020,314,5,100,3,0,False,False,False,False,True,False,False,True,False,True
3,4.103437502330263,2020,319,7,100,6,0,False,False,False,False,False,False,True,False,False,True
3,4.265122108885168,2022,314,9,100,6,1,True,True,False,False,False,True,False,False,True,True
3,3.8248555689599746,2022,314,8,90,8,1,False,False,False,False,False,False,False,False,True,False
3,5.389924593948447,2022,309,6,90,3,1,False,True,False,False,False,True,False,True,True,False
3,4.575562899256016,2021,317,8,90,8,0,False,False,True,False,False,False,True,False,True,False
3,7.895960619634983,2021,314,7,100,3,1,True,True,False,False,False,False,False,False,True,False
3,6.60690736833855,2022,311,8,100,1,0,False,True,False,True,False,False,False,False,False,True
3,2.1175870216880526,2020,300,8,90,6,1,True,False,False,False,False,True,False,True,True,True
3,5.806052175239789,2021,312,6,90,8,1,False,False,True,False,True,False,False,False,True,False
3,1.7144027950778762,2021,316,8,90,9,1,False,True,False,False,True,False,False,False,False,False
3,6.25877126465113,2022,316,9,100,1,1,True,False,False,False,False,True,False,True,True,True
3,1.1804611198187374,2020,306,5,100,5,0,False,False,False,False,False,False,True,False,True,True
3,3.788430668377905,2021,310,6,90,5,0,True,True,False,False,False,False,True,False,True,False
3,6.324849586448597,2020,311,7,100,9,0,True,False,False,False,False,False,True,False,False,False
3,2.240901618452523,2021,308,9,90,2,1,False,True,False,False,True,False,False,True,True,False
3,6.696953001053305,2020,314,7,100,7,1,True,True,False,False,True,False,False,False,True,True
3,5.153205672271776,2020,300,6,100,4,0,True,True,False,True,False,False,False,True,True,False
3,3.180178632857727,2021,321,6,90,3,0,True,False,True,False,False,False,True,False,True,True
3,3.3873336744501747,2020,310,8,100,3,1,True,True,False,False,True,False,False,False,False,True
3,7.407932271358843,2021,304,6,90,4,0,False,False,False,False,True,False,False,True,True,False
3,1.7423280000990342,2021,318,7,100,9,1,True,False,True,False,False,False,True,False,True,False
3,5.546900921397682,2020,317,6,100,3,0,True,False,False,False,False,False,True,False,True,False
3,5.658353645932284,2021,317,5,100,5,1,False,False,True,False,True,False,False,True,True,False
3,7.379597545469093,2020,317,8,90,7,1,False,False,True,False,False,True,False,True,False,True
3,5.705314150058725,2021,322,6,100,1,0,False,False,True,False,True,False,False,True,False,False
3,4.675739344467,2020,319,5,90,6,0,True,False,True,True,False,False,False,False,True,True
3,7.220180312130343,2021,306,7,100,5,0,True,False,False,False,False,False,False,True,True,True
3,6.633056237187184,2021,313,7,90,3,0,True,True,False,False,False,False,True,False,False,True
3,5.73421163867381,2022,300,5,90,1,1,True,False,False,True,False,False,False,True,False,True
3,0.2606270591373958,2021,319,5,90,0,0,False,True,False,False,False,True,False,True,True,True
3,2.9881633459228913,2021,308,6,90,7,1,False,False,False,False,False,False,False,True,False,True
3,5.055117377614835,2020,315,8,90,7,1,True,False,True,False,True,False,False,False,True,False
3,4.17800419485412,2020,322,8,90,8,0,True,False,True,False,False,False,True,False,False,False
3,2.554546611982751,2020,305,9,90,4,1,True,True,False,False,True,False,False,False,True,False
3,1.155391324078212,2020,306,5,100,8,1,True,True,False,True,False,False,False,True,False,True
3,4.423972661511373,2022,317,7,90,3,1,False,False,False,False,False,False,True,False,True,False
3,2.287340606897704,2022,300,9,90,9,0,False,True,False,False,True,False,False,False,True,True
3,1.8640039184719708,2020,324,5,90,3,0,False,False,False,False,False,False,True,True,False,True
3,3.1916658164394685,2020,315,5,100,4,1,False,True,False,True,False,False,False,False,False,False
3,6.283931465714149,2020,317,9,90,2,0,True,True,False,False,True,False,False,True,False,False
3,3.9028280189304976,2020,317,8,90,4,0,False,True,False,False,False,False,False,True,True,False
3,1.7319376839893597,2021,318,5,100,4,1,True,False,True,False,False,True,False,False,False,False
3,0.9352251382403871,2020,312,9,90,9,1,False,False,True,False,True,False,False,True,False,False
3,3.9918981101983997,2021,318,6,90,3,0,False,False,False,False,False,False,True,False,True,True
3,6.354931187377876,2020,302,6,100,4,0,True,True,False,False,True,False,False,True,True,True
3,5.222544189231523,2022,319,7,90,4,1,False,False,False,False,False,False,True,False,False,True
3,1.857191041145997,2022,316,8,90,8,1,False,True,False,True,False,False,False,False,True,True
3,3.493652685515938,2020,310,9,90,0,1,False,False,True,False,False,True,False,False,False,False
3,6.84184290675255,2022,316,8,90,6,0,False,False,True,False,False,False,True,True,True,False
3,1.4212472628227113,2022,311,8,100,0,0,True,True,False,False,True,False,False,False,True,True
3,4.256644565463176,2022,311,9,90,0,0,False,True,False,True,False,False,False,True,False,True
3,2.8498520700867322,2022,319,5,100,2,0,False,False,True,False,False,False,False,False,False,False
3,0.993438038636155,2021,315,6,90,4,1,False,False,True,False,True,False,False,False,True,False
3,0.3992313672871859,2021,300,7,100,8,1,True,False,False,False,False,True,False,True,False,True
3,4.446971077166362,2021,319,5,90,8,1,True,False,True,True,False,False,False,False,False,False
3,0.1659909899230314,2021,312,8,100,0,0,False,True,False,False,True,False,False,False,False,False
3,0.8275689335434793,2020,301,8,100,2,1,False,False,False,False,False,False,True,True,False,False
3,2.7805142492939297,2022,315,9,90,0,0,False,True,False,False,False,False,True,False,False,True
3,0.34816148284610193,2022,306,6,90,0,0,True,False,False,False,False,False,True,False,False,False
3,3.203561811615079,2020,321,6,100,8,1,False,True,False,False,True,False,False,True,True,False
3,1.042920193415128,2020,301,7,90,1,0,False,False,True,False,False,True,False,False,False,False
3,2.7989847256012315,2021,317,5,90,0,0,True,True,False,False,False,False,True,False,False,False
3,6.329277496720546,2021,316,7,90,5,0,True,False,False,False,True,False,False,True,False,True
3,5.010914755813264,2022,315,8,90,1,0,True,True,False,False,True,False,False,True,False,True
3,3.563208622300073,2020,319,8,100,4,1,False,False,False,False,False,True,False,False,True,False
3,0.7346664628412833,2022,317,6,90,2,0,False,True,False,True,False,False,False,True,True,False
3,4.953197274517865,2020,320,8,90,9,0,False,False,True,True,False,False,False,False,False,True
3,1.3096772200724027,2021,319,5,100,4,1,True,False,True,False,True,False,False,True,False,True
3,0.6126907508929191,2022,315,5,90,7,0,False,True,False,True,False,False,False,False,True,False
3,5.311968139676862,2022,300,7,100,5,1,False,True,False,False,False,False,False,True,False,False
3,7.29647918256806,2020,320,5,90,7,1,True,True,False,False,False,True,False,False,False,False
3,3.6847474941641787,2022,304,8,90,5,0,True,False,False,False,True,False,False,False,True,True
3,0.3279672848649122,2021,314,9,100,3,0,False,True,False,True,False,False,False,False,False,True
3,7.042381739348328,2022,312,6,100,3,0,True,True,False,True,False,False,False,True,False,True
3,0.5357901289885927,2020,304,6,100,9,0,False,False,False,False,False,True,False,True,True,True
3,6.940105941612697,2022,317,6,100,9,0,False,False,True,False,False,False,True,False,False,True
3,3.1345549857834483,2021,319,9,90,2,0,False,True,False,True,False,False,False,True,False,True
3,2.9231563089847175,2020,304,8,90,7,1,True,True,False,False,False,True,False,True,True,False
3,4.342379035651614,2020,315,5,90,9,1,False,False,True,False,False,False,True,True,True,True
3,7.65667853955375,2021,310,8,90,8,0,True,False,True,False,True,False,False,True,True,False
3,7.189924360687826,2020,310,7,100,7,1,True,False,False,False,False,False,True,True,False,True
3,3.7626407064381375,2020,321,8,90,8,1,True,True,False,True,False,False,False,True,True,False
3,5.566585848190548,2022,322,8,90,9,1,True,True,False,False,True,False,False,False,False,True
3,4.643434018747299,2020,302,6,90,8,1,False,False,False,False,True,False,False,False,False,False
3,5.547692632505339,2022,318,8,90,2,1,True,False,True,False,False,False,True,True,True,False
3,6.634619680496776,2021,309,9,100,3,0,False,False,False,False,True,False,False,True,False,False
3,0.27595063094875094,2021,301,6,100,2,1,False,False,True,False,False,False,True,True,False,True
3,2.60607883142318,2021,324,7,100,4,0,False,False,False,False,False,False,True,False,True,True
3,7.6746328658709375,2021,316,9,100,8,0,False,False,True,False,False,False,True,False,True,True
3,7.594690468199393,2020,302,9,90,2,1,True,False,False,False,False,True,False,True,False,True
3,0.08976711981970009,2020,302,7,100,5,0,True,False,True,True,False,False,False,False,False,False
3,1.61152103937893,2022,307,5,90,3,0,False,False,True,False,True,False,False,False,False,True
3,7.950160338754902,2022,315,8,100,0,1,False,False,True,False,False,False,False,False,False,True
3,3.942600607195887,2022,311,8,90,7,1,False,False,True,True,False,False,False,False,True,False
3,4.582928031734821,2020,321,5,90,2,1,True,False,True,False,False,False,False,False,False,True
3,1.3313614841796202,2022,318,7,90,7,1,True,True,False,False,False,False,True,False,False,True
3,7.154684870068237,2020,300,5,100,4,0,False,False,True,False,True,False,False,True,False,False
3,1.850114397192903,2021,318,6,90,7,0,False,True,False,True,False,False,False,False,True,True
3,1.5171810401562924,2020,303,6,90,0,0,False,False,True,False,False,False,False,True,True,False
3,1.8249792265626255,2021,316,6,90,5,1,True,True,False,False,False,False,False,True,True,False
3,7.35697362112807,2022,318,5,90,2,0,False,True,False,False,False,False,False,False,False,False
3,5.622773657414793,2020,303,9,100,4,1,True,False,False,True,False,False,False,False,False,False
3,6.1487711559222005,2022,314,6,100,3,1,True,False,True,False,False,True,False,True,False,True
3,3.016290865474022,2022,306,5,90,8,0,True,False,False,False,False,False,True,False,False,True
3,7.273416119444491,2021,319,6,100,2,1,False,False,False,False,True,False,False,True,False,True
3,6.315263618715118,2022,316,6,100,6,1,True,False,True,False,False,False,False,True,False,False
3,6.00477890005857,2020,324,8,90,3,1,True,False,False,True,False,False,False,False,False,False
3,7.767522269383614,2022,321,5,90,2,0,False,False,True,False,False,False,False,False,False,False
3,2.929574646346789,2021,308,8,100,9,1,False,False,False,True,False,False,False,False,True,False
3,4.887789174367049,2021,306,7,100,2,1,False,False,True,False,False,True,False,True,True,True
3,7.27943759181773,2022,303,6,100,3,1,True,False,True,False,False,False,False,True,True,False
3,6.32711154548762,2021,316,6,100,6,1,True,False,True,False,False,False,False,False,False,True
